Supplemental Table 3: Known and putative novel ncNATs and their partner genes. ,,,,,,,
# Note to gene_id prefixes:,,,,,,,
# ENSG* - Ensembl/GENCODE genes,,,,,,,
# NONH* - Noncode genes,,,,,,,
# MSTRG* - Novel genes,,,,,,,
# Other - RefSeq genes,,,,,,,
,gene_id,seqnames,start,end,strand,gene_name,partners
6814,ENSG00000235772.1,chr21,42560374,42561934,-,AP001625.2,ENSG00000160190.14
6815,ENSG00000225731.1,chr21,42733594,42741758,-,PDE9A-AS1,ENSG00000160191.18
6816,ENSG00000225331.1,chr21,44158740,44160076,-,LINC01678,ENSG00000160221.18
6817,ENSG00000232124.3,chr21,44200602,44207399,-,AP001057.1,ENSG00000160221.18
6818,ENSG00000232010.1,chr21,44250813,44251520,+,DNMT3L-AS1,ENSG00000142182.9
6819,ENSG00000184441.4,chr21,44331234,44335851,+,AP001062.1,ENSG00000160226.16
6820,ENSG00000232969.1,chr21,44339376,44340470,+,AP001062.2,ENSG00000160226.16
6821,ENSG00000230061.2,chr21,44414588,44425272,-,TRPM2-AS,ENSG00000142185.16
6822,ENSG00000235890.2,chr21,44506807,44516575,+,TSPEAR-AS1,ENSG00000175894.18
6823,ENSG00000182912.6,chr21,44517216,44525952,+,TSPEAR-AS2,ENSG00000175894.18
6824,ENSG00000287088.1,chr21,44530172,44533145,+,AP001066.1,ENSG00000175894.18
6825,ENSG00000227039.6,chr21,44921051,44929678,+,ITGB2-AS1,ENSG00000160255.18
6826,ENSG00000267857.2,chr21,45100487,45101094,-,AL133499.1,ENSG00000197381.16
6827,ENSG00000182586.9,chr21,45234308,45264548,+,LINC00334,ENSG00000186866.17
6828,ENSG00000224574.1,chr21,45407386,45410065,-,COL18A1-AS2,ENSG00000182871.16
6829,ENSG00000183535.9,chr21,45419716,45425070,-,COL18A1-AS1,ENSG00000182871.16
6830,ENSG00000275139.1,chr21,45759804,45763758,-,AL133492.1,ENSG00000183570.17
6831,ENSG00000205424.2,chr21,45827961,45837987,-,PCBP3-AS1,ENSG00000183570.17
6832,ENSG00000286886.1,chr21,45861830,45888638,-,AJ011931.2,ENSG00000183570.17
6833,ENSG00000237338.1,chr21,46151614,46152647,+,FTCD-AS1,ENSG00000160282.14
6834,ENSG00000228404.1,chr21,46185079,46188941,+,AP001468.1,ENSG00000160285.15
6835,ENSG00000223901.2,chr21,46220269,46225364,+,AP001469.1,ENSG00000160285.15
6836,ENSG00000215424.10,chr21,46229196,46259390,+,MCM3AP-AS1,ENSG00000160294.11
6837,ENSG00000228137.1,chr21,46246890,46247682,+,AP001469.2,ENSG00000160294.11
6838,ENSG00000236666.1,chr22,15699361,15703403,-,POTEH-AS1,ENSG00000198062.15
6839,ENSG00000185837.3,chr22,17159384,17165445,+,HDHD5-AS1,ENSG00000069998.12
6840,ENSG00000286195.1,chr22,17521514,17570078,-,AC007666.2,ENSG00000099954.18
6841,ENSG00000286195.1,chr22,17521514,17570078,-,AC007666.2,ENSG00000182902.14
6842,ENSG00000236754.5,chr22,17580157,17589192,-,AC007666.1,ENSG00000182902.14
6843,ENSG00000286990.1,chr22,17800722,17802035,+,AC016026.2,ENSG00000243156.9
6844,ENSG00000225335.3,chr22,18076527,18078884,-,AC016027.1,ENSG00000215193.14
6845,ENSG00000280007.1,chr22,18110759,18131154,-,AC008079.1,ENSG00000183785.16
6846,ENSG00000284294.1,chr22,18936411,18947741,+,AC007326.5,ENSG00000100033.17
6847,ENSG00000223461.1,chr22,19121529,19124503,+,AC004471.1,ENSG00000070413.20
6848,ENSG00000286367.1,chr22,19196402,19200083,+,AC000072.1,ENSG00000070371.16
6849,ENSG00000185065.6,chr22,19447893,19450105,+,AC000068.1,ENSG00000070010.19
6850,ENSG00000273300.1,chr22,19454179,19454605,+,AC000068.3,ENSG00000070010.19
6851,ENSG00000273212.1,chr22,19456503,19456962,+,AC000068.2,ENSG00000070010.19
6852,ENSG00000287652.1,chr22,19520572,19522769,-,AC000082.1,ENSG00000093009.11
6853,ENSG00000236540.7,chr22,20058030,20070569,-,AC006547.1,ENSG00000183597.16
6854,ENSG00000268292.1,chr22,20064552,20065705,-,AC006547.3,ENSG00000183597.16
6855,ENSG00000243762.1,chr22,20110821,20111875,-,AC006547.2,ENSG00000128191.16
6856,ENSG00000188280.11,chr22,20338805,20354372,+,FAM230G,ENSG00000161133.17
6857,ENSG00000236003.1,chr22,20522070,20523870,-,AC007731.3,ENSG00000099917.17
6858,ENSG00000272600.1,chr22,20889206,20891214,-,AC007308.1,ENSG00000099940.12
6859,ENSG00000230513.2,chr22,21001886,21010342,+,THAP7-AS1,ENSG00000184436.12
6860,ENSG00000161149.12,chr22,21008193,21014292,-,TUBA3FP,ENSG00000099957.16
6861,ENSG00000226872.2,chr22,21031354,21044117,+,AC002472.1,ENSG00000099960.13
6862,ENSG00000286365.1,chr22,21712761,21714013,+,AP000553.9,ENSG00000100027.17
6863,ENSG00000224086.6,chr22,21938269,21977632,+,PPM1F-AS1,ENSG00000100034.14
6864,ENSG00000224086.6,chr22,21938269,21977632,+,PPM1F-AS1,ENSG00000100038.20
6865,ENSG00000220891.1,chr22,22559343,22566602,+,LL22NC03-63E9.3,ENSG00000185686.18
6866,ENSG00000224277.5,chr22,23567064,23573507,+,AP000345.1,ENSG00000128322.7
6867,ENSG00000228315.12,chr22,23638487,23717356,-,GUSBP11,ENSG00000159496.14
6868,ENSG00000272973.1,chr22,23856427,23857039,-,AP000350.5,ENSG00000133460.19
6869,ENSG00000218537.1,chr22,23894426,23898930,-,MIF-AS1,ENSG00000240972.2
6870,ENSG00000178803.12,chr22,24429206,24495074,-,ADORA2A-AS1,ENSG00000128271.22
6871,ENSG00000178803.12,chr22,24429206,24495074,-,ADORA2A-AS1,ENSG00000100024.15
6872,ENSG00000279110.1,chr22,25052122,25065241,-,AL022323.3,ENSG00000197077.13
6873,ENSG00000203280.4,chr22,25102433,25112692,-,KIAA1671-AS1,ENSG00000197077.13
6874,ENSG00000234884.2,chr22,25561117,25564719,-,AL022329.1,ENSG00000100077.15
6875,ENSG00000237387.1,chr22,25580241,25581382,-,AL022329.2,ENSG00000100077.15
6876,ENSG00000231933.7,chr22,25876854,25903247,-,MYO18B-AS1,ENSG00000133454.16
6877,ENSG00000232464.1,chr22,25959074,25983526,-,Z98949.2,ENSG00000133454.16
6878,ENSG00000224192.2,chr22,26241331,26254092,-,SEZ6L-AS1,ENSG00000100095.19
6879,ENSG00000286326.1,chr22,26597028,26611453,+,Z95115.2,ENSG00000100122.7
6880,ENSG00000235954.7,chr22,27919376,28008581,+,TTC28-AS1,ENSG00000180957.18
6881,ENSG00000235954.7,chr22,27919376,28008581,+,TTC28-AS1,ENSG00000100154.14
6882,ENSG00000177993.3,chr22,29024999,29031476,-,ZNRF3-AS1,ENSG00000183579.16
6883,ENSG00000237015.1,chr22,29260889,29262037,+,AL031186.1,ENSG00000100263.14
6884,ENSG00000225465.10,chr22,29436534,29478868,-,RFPL1S,ENSG00000128250.5
6885,ENSG00000282816.1,chr22,29480220,29481113,-,AC000035.1,ENSG00000100285.10
6886,ENSG00000287967.1,chr22,29767091,29768096,-,AC004882.3,ENSG00000184076.13
6887,ENSG00000279159.1,chr22,29978950,30028236,-,AC003681.1,ENSG00000100330.16
6888,ENSG00000227117.6,chr22,30008742,30080480,-,HORMAD2-AS1,ENSG00000100330.16
6889,ENSG00000227117.6,chr22,30008742,30080480,-,HORMAD2-AS1,ENSG00000176635.18
6890,ENSG00000232530.1,chr22,30239194,30240538,+,LIF-AS1,ENSG00000128342.5
6891,ENSG00000268812.3,chr22,30246205,30246998,+,AC004264.1,ENSG00000128342.5
6892,ENSG00000273350.1,chr22,30420512,30420912,+,AC004832.5,ENSG00000099999.15
6893,ENSG00000272689.1,chr22,30421206,30421536,-,AC004832.4,ENSG00000100003.18
6894,ENSG00000181123.8,chr22,30475364,30492804,+,AC004832.1,ENSG00000133488.15
6895,ENSG00000223831.1,chr22,30598309,30606687,+,AC005006.1,ENSG00000100029.18
6896,ENSG00000235989.4,chr22,30922308,30932449,+,MORC2-AS1,ENSG00000133422.14
6897,ENSG00000269987.1,chr22,30976515,30978848,-,AC004542.2,ENSG00000253352.10
6898,ENSG00000269972.1,chr22,30977516,30977858,-,AC004542.1,ENSG00000253352.10
6899,ENSG00000273387.1,chr22,31082156,31083565,-,AC005005.3,ENSG00000183963.19
6900,ENSG00000254835.1,chr22,31205264,31205616,-,RNF185-AS1,ENSG00000138942.16
6901,ENSG00000228839.5,chr22,31292499,31338021,+,PIK3IP1-DT,ENSG00000100105.18
6902,ENSG00000228839.5,chr22,31292499,31338021,+,PIK3IP1-DT,ENSG00000100100.13
6903,ENSG00000240591.2,chr22,31452881,31464304,+,AL096701.3,ENSG00000184708.18
6904,ENSG00000287817.1,chr22,31490150,31491022,+,AL096701.4,ENSG00000184708.18
6905,ENSG00000128254.16,chr22,31925519,31945518,-,C22orf24,ENSG00000128245.15
6906,ENSG00000242082.2,chr22,32205115,32278382,+,SLC5A4-AS1,ENSG00000100191.6
6907,ENSG00000205853.12,chr22,32359886,32382106,-,RFPL3S,ENSG00000128276.10
6908,ENSG00000236054.1,chr22,32583300,32584204,+,SYN3-AS1,ENSG00000185666.15
6909,ENSG00000229673.1,chr22,32783177,32784982,+,Z73495.1,ENSG00000185666.15
6910,ENSG00000232073.1,chr22,33164063,33166439,+,Z82198.2,ENSG00000133424.22
6911,ENSG00000230741.1,chr22,33320865,33322813,+,Z82173.1,ENSG00000133424.22
6912,ENSG00000224973.6,chr22,33725007,33750843,+,LARGE-AS1,ENSG00000133424.22
6913,ENSG00000273082.1,chr22,33922422,33922766,+,LARGE1-AS1,ENSG00000133424.22
6914,ENSG00000273176.1,chr22,35298838,35299541,-,AL008635.1,ENSG00000100284.22
6915,ENSG00000287269.1,chr22,36335421,36343530,+,Z82215.1,ENSG00000100345.22
6916,ENSG00000286485.1,chr22,36766478,36769022,+,Z80897.1,ENSG00000100360.15
6917,ENSG00000234979.1,chr22,36816326,36819736,+,Z82185.1,ENSG00000100362.13
6918,ENSG00000183822.3,chr22,36847372,36870441,-,NCF4-AS1,ENSG00000100365.16
6919,ENSG00000231467.2,chr22,37080068,37082847,+,AL022314.1,ENSG00000187045.19
6920,ENSG00000235237.1,chr22,37166757,37182850,+,Z82188.2,ENSG00000133466.14
6921,ENSG00000235237.1,chr22,37166757,37182850,+,Z82188.2,ENSG00000100385.14
6922,ENSG00000272694.1,chr22,37371684,37372858,+,Z94160.2,ENSG00000166897.16
6923,ENSG00000233360.4,chr22,37641832,37658377,-,PDXP-DT,ENSG00000100092.24
6924,ENSG00000278948.1,chr22,37943050,37944898,+,AL031587.5,ENSG00000128346.11
6925,ENSG00000272582.1,chr22,37950965,37951778,+,AL031587.3,ENSG00000128346.11
6926,ENSG00000222044.1,chr22,38032165,38034228,-,AL031587.1,ENSG00000100142.16
6927,ENSG00000233739.1,chr22,38057180,38073940,-,AL031587.2,ENSG00000100151.16
6928,ENSG00000272720.1,chr22,38090127,38091559,+,AL022322.1,ENSG00000128298.18
6929,ENSG00000235246.1,chr22,38231320,38232248,+,AL020993.1,ENSG00000198792.13
6930,ENSG00000228620.1,chr22,38424288,38427336,+,Z97056.1,ENSG00000168135.4
6931,ENSG00000286440.1,chr22,38434307,38436686,+,Z97056.3,ENSG00000168135.4
6932,ENSG00000230912.1,chr22,38666508,38668750,-,AL021707.4,ENSG00000100211.10
6933,ENSG00000228274.4,chr22,38667585,38681847,-,AL021707.2,ENSG00000100211.10
6934,ENSG00000244491.1,chr22,38734725,38738765,+,AL021707.5,ENSG00000100242.15
6935,ENSG00000230149.2,chr22,38734730,38738990,+,AL021707.3,ENSG00000100242.15
6936,ENSG00000273096.1,chr22,38736610,38736792,-,AL021707.8,ENSG00000100226.16
6937,ENSG00000225450.1,chr22,38739003,38749041,+,AL021707.1,ENSG00000100242.15
6938,ENSG00000272669.1,chr22,38742625,38743115,+,AL021707.6,ENSG00000100242.15
6939,ENSG00000273076.1,chr22,38743495,38743910,+,AL021707.7,ENSG00000100242.15
6940,ENSG00000249310.2,chr22,38991559,38998209,-,APOBEC3B-AS1,ENSG00000128383.13
6941,ENSG00000249310.2,chr22,38991559,38998209,-,APOBEC3B-AS1,ENSG00000179750.16
6942,ENSG00000279833.1,chr22,39133090,39136760,+,AL031846.2,ENSG00000100307.13
6943,ENSG00000284633.1,chr22,39242188,39279897,+,AL031590.1,ENSG00000100311.17
6944,ENSG00000227188.1,chr22,39475807,39476822,-,MGAT3-AS1,ENSG00000128268.12
6945,ENSG00000261202.1,chr22,40043068,40044530,-,Z83847.1,ENSG00000133477.17
6946,ENSG00000229999.6,chr22,40372664,40388290,-,SGSM3-AS1,ENSG00000239900.14
6947,ENSG00000229999.6,chr22,40372664,40388290,-,SGSM3-AS1,ENSG00000284431.1
6948,ENSG00000229999.6,chr22,40372664,40388290,-,SGSM3-AS1,ENSG00000100359.21
6949,ENSG00000272834.1,chr22,40415003,40415445,+,AL022238.2,ENSG00000196588.20
6950,ENSG00000232564.3,chr22,40521800,40526707,+,MRTFA-AS1,ENSG00000196588.20
6951,ENSG00000232754.1,chr22,41169190,41183144,-,AL035658.1,ENSG00000100393.14
6952,ENSG00000231993.1,chr22,41174591,41197456,-,EP300-AS1,ENSG00000100393.14
6953,ENSG00000235513.2,chr22,41207592,41228500,-,L3MBTL2-AS1,ENSG00000100395.15
6954,ENSG00000184068.2,chr22,41831215,41834665,-,SREBF2-AS1,ENSG00000100147.14
6955,ENSG00000184068.2,chr22,41831215,41834665,-,SREBF2-AS1,ENSG00000198911.12
6956,ENSG00000224883.1,chr22,41981304,41982217,-,Z99716.1,ENSG00000100167.20
6957,ENSG00000237037.9,chr22,42090931,42137742,+,NDUFA6-DT,ENSG00000100197.23
6958,ENSG00000182057.5,chr22,42269703,42279534,+,OGFRP1,ENSG00000100207.20
6959,ENSG00000230319.1,chr22,43038585,43052366,+,TTLL1-AS1,ENSG00000100271.17
6960,ENSG00000236272.1,chr22,43212674,43213661,+,SCUBE1-AS2,ENSG00000159307.19
6961,ENSG00000234892.1,chr22,43232141,43239010,+,Z82214.1,ENSG00000159307.19
6962,ENSG00000280080.2,chr22,46914092,46916042,-,TBC1D22A-AS1,ENSG00000054611.14
6963,ENSG00000281732.1,chr22,48538900,48547387,-,Z84468.1,ENSG00000219438.9
6964,ENSG00000273192.1,chr22,49902228,49904576,+,AL671710.1,ENSG00000182858.14
6965,ENSG00000273188.1,chr22,50191724,50192402,-,AL022328.3,ENSG00000170638.10
6966,ENSG00000273253.2,chr22,50199090,50200837,-,AL022328.4,ENSG00000170638.10
6967,ENSG00000272836.1,chr22,50205585,50206062,-,AL022328.1,ENSG00000073169.14
6968,ENSG00000273137.1,chr22,50208461,50209542,-,AL022328.2,ENSG00000073169.14
6969,ENSG00000227484.1,chr22,50314631,50316008,+,CR559946.1,ENSG00000205593.12
6970,ENSG00000279182.1,chr22,50316035,50317025,+,CR559946.2,ENSG00000205593.12
6971,ENSG00000205559.5,chr22,50583026,50595634,+,CHKB-DT,ENSG00000100288.20
6972,ENSG00000272940.1,chr22,50597152,50597599,+,U62317.2,ENSG00000100288.20
6973,ENSG00000254499.1,chr22,50740593,50743520,-,AC002056.2,ENSG00000100312.11
6974,ENSG00000236017.8,chrX,1401769,1414028,+,ASMTL-AS1,ENSG00000169093.16
6975,ENSG00000235483.1,chrX,2852740,2853760,-,GYG2-AS1,ENSG00000056998.20
6976,ENSG00000229851.1,chrX,2904904,2906081,+,ARSD-AS1,ENSG00000006756.16
6977,ENSG00000285679.2,chrX,7928443,8374386,+,AC079142.1,ENSG00000177504.10
6978,ENSG00000228543.1,chrX,9249920,9275206,+,AC003684.1,ENSG00000177138.17
6979,ENSG00000223487.1,chrX,12373167,12375133,-,FRMPD4-AS1,ENSG00000169933.16
6980,ENSG00000233338.1,chrX,12902817,12908333,-,TLR8-AS1,ENSG00000101916.12
6981,ENSG00000231216.1,chrX,13310652,13319933,+,GS1-600G8.3,ENSG00000123594.5
6982,ENSG00000225833.1,chrX,15602881,15621484,+,GS1-594A7.3,ENSG00000130234.13
6983,ENSG00000281371.1,chrX,15785716,15787589,-,INE2,ENSG00000169239.13
6984,ENSG00000238178.7,chrX,16152941,16170869,-,AC078993.1,ENSG00000182798.10
6985,ENSG00000238178.7,chrX,16152941,16170869,-,AC078993.1,ENSG00000126010.6
6986,ENSG00000230020.1,chrX,17552349,17557387,-,NHS-AS1,ENSG00000188158.16
6987,ENSG00000237221.1,chrX,18688643,18691604,-,PPEF1-AS1,ENSG00000086717.18
6988,ENSG00000237836.6,chrX,18890296,18894974,+,PHKA2-AS1,ENSG00000044446.12
6989,ENSG00000286724.1,chrX,18984291,19060329,+,AL732509.1,ENSG00000173698.18
6990,ENSG00000225037.1,chrX,20139968,20140444,+,EIF1AX-AS1,ENSG00000173674.11
6991,ENSG00000283380.1,chrX,20769718,21374265,-,AL807742.1,ENSG00000149970.16
6992,ENSG00000224204.1,chrX,22162733,22172983,-,PHEX-AS1,ENSG00000102174.9
6993,ENSG00000233067.4,chrX,22191895,22235358,-,PTCHD1-AS,ENSG00000102174.9
6994,ENSG00000288546.1,chrX,22259797,23293146,-,AC004470.2,ENSG00000175809.6
6995,ENSG00000288546.1,chrX,22259797,23293146,-,AC004470.2,ENSG00000184735.7
6996,ENSG00000234230.1,chrX,24146225,24149654,-,ZFX-AS1,ENSG00000005889.16
6997,ENSG00000243055.1,chrX,30699998,30724174,-,GK-AS1,ENSG00000198814.13
6998,ENSG00000231542.1,chrX,30834623,30835300,+,TAB3-AS1,ENSG00000157625.15
6999,ENSG00000235512.1,chrX,30854321,30854707,+,TAB3-AS2,ENSG00000157625.15
7000,ENSG00000233928.6,chrX,33726337,34346527,+,AL591501.1,ENSG00000185448.10
7001,ENSG00000238123.1,chrX,38801568,38803883,-,MID1IP1-AS1,ENSG00000165175.16
7002,ENSG00000234636.2,chrX,40735400,40738701,+,MED14OS,ENSG00000180182.11
7003,ENSG00000233033.1,chrX,41520036,41522336,+,CASK-AS1,ENSG00000147044.23
7004,ENSG00000229491.5,chrX,45183251,45333917,+,AC136489.1,ENSG00000147113.17
7005,ENSG00000230844.3,chrX,46545438,46548841,+,ZNF674-AS1,ENSG00000251192.7
7006,ENSG00000267064.2,chrX,47658833,47692326,+,UXT-AS1,ENSG00000126756.12
7007,ENSG00000277541.1,chrX,48056310,48066583,+,ZNF630-AS1,ENSG00000221994.12
7008,ENSG00000287757.1,chrX,48071226,48078721,+,AC244636.3,ENSG00000221994.12
7009,ENSG00000204620.3,chrX,48568014,48574860,-,AC115618.1,ENSG00000102317.18
7010,ENSG00000228343.1,chrX,48579774,48581157,-,AC115618.2,ENSG00000102317.18
7011,ENSG00000232828.1,chrX,48698963,48737163,-,AC231533.1,ENSG00000101945.17
7012,ENSG00000279155.1,chrX,48939992,48940808,+,AC233300.1,ENSG00000068308.14
7013,ENSG00000279422.1,chrX,49165576,49165972,-,AC231657.1,ENSG00000269313.5
7014,ENSG00000237341.1,chrX,49198966,49202454,+,SYP-AS1,ENSG00000102003.11
7015,ENSG00000286181.1,chrX,49262866,49270521,-,AC232271.3,ENSG00000049769.14
7016,ENSG00000286031.1,chrX,49279677,49281440,-,AC232271.2,ENSG00000049769.14
7017,ENSG00000229151.2,chrX,51190598,51396462,-,AC233976.1,ENSG00000122824.11
7018,ENSG00000286118.1,chrX,52925956,52929574,+,AC234031.1,ENSG00000268350.7
7019,ENSG00000234019.1,chrX,53093710,53094858,-,AL591212.1,ENSG00000232593.7
7020,ENSG00000224799.1,chrX,56973510,56974796,+,AL139397.1,ENSG00000204271.13
7021,ENSG00000233661.1,chrX,63349646,63352178,+,SPIN4-AS1,ENSG00000186767.7
7022,ENSG00000287370.1,chrX,64205974,64233855,+,AL356317.1,ENSG00000198881.10
7023,ENSG00000286077.1,chrX,70037840,70039325,-,AL158141.1,ENSG00000158813.18
7024,ENSG00000220925.2,chrX,70148582,70149654,-,IGBP1-AS2,ENSG00000089289.16
7025,ENSG00000203588.3,chrX,70163842,70165206,-,IGBP1-AS1,ENSG00000089289.16
7026,ENSG00000284391.1,chrX,70427450,70435350,-,AL139398.1,ENSG00000130055.14
7027,ENSG00000231651.1,chrX,70452958,70455994,-,DLG3-AS1,ENSG00000082458.12
7028,ENSG00000231944.1,chrX,72688950,72712348,+,PHKA1-AS1,ENSG00000067177.15
7029,ENSG00000279437.1,chrX,83506023,83509214,-,Z82170.1,ENSG00000196767.9
7030,ENSG00000235461.2,chrX,85210684,85220021,+,AC003001.1,ENSG00000184788.14
7031,ENSG00000234161.1,chrX,91414878,91434999,-,PABPC5-AS1,ENSG00000174740.8
7032,ENSG00000236256.9,chrX,97431286,97642589,-,DIAPH2-AS1,ENSG00000147202.18
7033,ENSG00000225839.2,chrX,101043564,101094476,-,TRMT2B-AS1,ENSG00000126950.8
7034,ENSG00000228275.1,chrX,101622983,101624164,-,ARMCX3-AS1,ENSG00000102401.20
7035,ENSG00000286794.1,chrX,102142588,102143971,+,Z70719.1,ENSG00000204071.10
7036,ENSG00000270050.1,chrX,102599657,102659712,-,AL035427.1,ENSG00000125962.14
7037,ENSG00000270050.1,chrX,102599657,102659712,-,AL035427.1,ENSG00000198932.13
7038,ENSG00000234050.1,chrX,102937770,102940561,-,Z95624.1,ENSG00000102128.8
7039,ENSG00000234405.2,chrX,103486461,103517919,+,Z69733.1,ENSG00000172476.4
7040,ENSG00000224031.1,chrX,103626076,103626492,-,TCEAL3-AS1,ENSG00000196507.11
7041,ENSG00000231154.1,chrX,103687284,103691772,+,MORF4L2-AS1,ENSG00000123562.18
7042,ENSG00000288597.1,chrX,103707034,103919047,-,AC234782.2,ENSG00000123560.14
7043,ENSG00000288597.1,chrX,103707034,103919047,-,AC234782.2,ENSG00000158427.15
7044,ENSG00000288597.1,chrX,103707034,103919047,-,AC234782.2,ENSG00000179363.7
7045,ENSG00000231728.5,chrX,103845151,103919548,-,TMSB15B-AS1,ENSG00000158427.15
7046,ENSG00000227610.1,chrX,107512983,107545821,-,FRMPD3-AS1,ENSG00000147234.10
7047,ENSG00000236064.2,chrX,107857364,107936230,-,AL109946.1,ENSG00000080561.14
7048,ENSG00000237863.3,chrX,108736011,108739223,+,AL035425.1,ENSG00000133124.12
7049,ENSG00000229487.1,chrX,111706649,111711101,-,ALG13-AS1,ENSG00000101901.12
7050,ENSG00000271826.5,chrX,115518182,115562731,-,PLS3-AS1,ENSG00000102024.18
7051,ENSG00000224281.5,chrX,119465986,119469128,-,SLC25A5-AS1,ENSG00000005022.6
7052,ENSG00000286366.1,chrX,119791971,119810949,+,AC005052.2,ENSG00000125351.13
7053,ENSG00000258545.6,chrX,120036236,120146854,+,RHOXF1-AS1,ENSG00000203989.5
7054,ENSG00000258545.6,chrX,120036236,120146854,+,RHOXF1-AS1,ENSG00000101883.5
7055,ENSG00000237331.1,chrX,123872626,123873932,-,XIAP-AS1,ENSG00000101966.13
7056,ENSG00000232412.1,chrX,123959233,123961341,-,AL121601.1,ENSG00000101972.19
7057,ENSG00000235189.2,chrX,129869064,129957528,-,AL034405.1,ENSG00000156697.13
7058,ENSG00000287806.1,chrX,131385453,131407083,+,AL135784.1,ENSG00000147255.19
7059,ENSG00000286060.1,chrX,131578681,131611684,+,AL365256.1,ENSG00000147255.19
7060,ENSG00000232160.7,chrX,132217053,132432862,+,RAP2C-AS1,ENSG00000076770.14
7061,ENSG00000232160.7,chrX,132217053,132432862,+,RAP2C-AS1,ENSG00000123728.10
7062,ENSG00000235849.1,chrX,132667642,132669888,+,HS6ST2-AS1,ENSG00000171004.18
7063,ENSG00000235813.1,chrX,134599457,134606254,+,AL672032.1,ENSG00000170965.10
7064,ENSG00000228372.8,chrX,135059685,135123952,+,SMIM10L2B-AS1,ENSG00000224107.5
7065,ENSG00000228372.8,chrX,135059685,135123952,+,SMIM10L2B-AS1,ENSG00000196972.9
7066,ENSG00000284994.1,chrX,135327758,135330743,+,AL590282.2,ENSG00000186376.15
7067,ENSG00000225235.1,chrX,135520083,135520674,-,INTS6L-AS1,ENSG00000165359.16
7068,ENSG00000226031.5,chrX,138711452,138716617,+,FGF13-AS1,ENSG00000129682.16
7069,ENSG00000203930.12,chrX,140709562,140793215,+,LINC00632,ENSG00000288642.1
7070,ENSG00000277215.2,chrX,141177284,141649927,+,SPANXA2-OT1,ENSG00000198021.7
7071,ENSG00000277215.2,chrX,141177284,141649927,+,SPANXA2-OT1,ENSG00000198573.7
7072,ENSG00000288098.1,chrX,141934496,142740581,+,AL031073.2,ENSG00000046774.10
7073,ENSG00000227303.1,chrX,143284977,143516803,+,AC239727.1,ENSG00000189252.4
7074,ENSG00000286085.1,chrX,145699056,145820632,-,AL109653.2,ENSG00000185985.11
7075,ENSG00000241769.7,chrX,149527591,149540959,-,LINC00893,ENSG00000197620.11
7076,ENSG00000235703.6,chrX,149938613,150224580,+,LINC00894,ENSG00000197021.9
7077,ENSG00000287918.1,chrX,151303384,151397142,-,AF274853.1,ENSG00000160131.14
7078,ENSG00000229967.1,chrX,151904431,151913968,-,MAGEA4-AS1,ENSG00000147381.11
7079,ENSG00000231937.1,chrX,152138883,152186857,+,AC116666.1,ENSG00000011677.13
7080,ENSG00000287394.1,chrX,152574677,152698700,-,AC244102.3,ENSG00000268089.3
7081,ENSG00000286939.1,chrX,152925356,152927043,-,U82671.1,ENSG00000147394.18
7082,ENSG00000232725.1,chrX,153735626,153766478,-,U52111.1,ENSG00000101986.12
7083,ENSG00000232725.1,chrX,153735626,153766478,-,U52111.1,ENSG00000198753.12
7084,ENSG00000235802.1,chrX,153969325,153970087,+,HCFC1-AS1,ENSG00000172534.14
7085,ENSG00000285018.1,chrX,154374595,154376934,+,AC245140.3,ENSG00000196924.19
7086,ENSG00000280195.1,chrX,154396878,154398816,-,AC245140.2,ENSG00000147403.18
7087,ENSG00000224533.4,chrX,155466540,155611616,+,TMLHE-AS1,ENSG00000185973.12
