Supplemental Table 9: Dysregulated ncNATs in cancer cohorts (1 marks dysreguated genes in a tissue).,,,,,,,,,
,Liver,Lung,Thyroid Gland,Prostate,Breast,Brain,Bladder,Kidney,Colon
LOC124903247,0,0,0,0,0,0,0,0,0
LOC124903251,0,0,1,0,0,0,0,1,0
LOC124903280,0,0,0,0,1,1,0,0,0
LOC124903283,0,0,0,1,0,0,0,0,0
LOC124903288,1,0,0,0,0,0,0,0,0
LOC124903290,0,0,0,0,0,0,0,0,0
LOC124903291,0,0,0,0,0,0,1,0,0
LOC124903303,0,0,0,0,1,1,1,0,1
LOC124903313,0,0,1,0,0,0,0,0,0
LOC124903327,0,0,0,0,0,0,1,0,0
LOC124903328,1,0,1,0,0,1,0,0,0
LOC124903330,1,0,1,0,0,0,0,0,1
LOC124903345,0,0,0,0,0,0,0,0,0
LOC124903347,0,0,0,0,0,0,0,0,0
LOC124903363,0,0,0,0,0,0,0,0,0
LOC124903381,0,0,0,0,0,0,0,0,0
LOC124903389,0,0,0,0,0,0,0,0,0
LOC124903396,0,0,0,0,0,0,0,0,0
LOC124903398,0,1,1,0,1,0,0,0,0
LOC124903455,0,0,0,0,0,0,0,0,0
LOC124903460,0,0,0,0,0,0,0,0,0
LOC124903461,0,0,0,0,1,0,0,0,0
LOC124903471,0,0,0,0,0,0,0,0,0
LOC124903472,1,0,0,0,0,0,0,0,0
LOC124903476,0,0,0,0,1,0,0,0,0
LOC124903480,0,0,0,0,0,0,0,0,0
LOC124903481,0,0,0,0,0,1,0,0,0
LOC124903488,0,0,0,0,0,0,0,0,0
LOC124903491,0,1,0,0,0,0,1,0,1
LOC124903505,1,0,0,0,0,0,0,1,1
LOC124903506,0,0,0,0,0,0,0,1,0
LOC124903511,0,0,1,0,0,0,0,0,0
LOC124903522,0,0,0,0,0,1,0,1,1
LOC124903527,0,0,1,0,0,1,0,0,0
LOC124903534,0,0,0,0,0,0,0,0,0
LOC124903545,0,1,0,0,1,0,0,0,0
LOC124903547,0,0,0,0,0,0,0,0,0
LOC124903552,0,0,0,0,0,0,0,0,0
LOC124903623,0,1,0,0,1,0,1,0,1
LOC124903625,0,1,0,0,1,0,0,1,0
LOC124903632,0,0,0,0,0,0,1,0,0
LOC124903633,0,0,0,0,0,0,0,0,0
LOC124903637,0,0,0,0,0,0,0,1,0
LOC124903649,0,0,0,0,1,1,1,0,0
LOC124903650,0,0,0,0,1,0,1,0,1
LOC124903663,0,1,0,0,0,0,1,0,0
LOC124903666,1,0,1,0,1,0,0,0,1
LOC124903668,0,0,0,0,0,0,0,0,0
LOC124903669,0,0,0,0,0,0,0,0,0
LOC124903675,0,0,0,0,0,0,0,0,0
LOC124903678,0,0,0,0,0,1,0,1,0
LOC124903690,0,0,0,0,0,0,0,0,0
LOC124903693,0,0,0,0,0,0,0,0,0
LOC124903701,0,0,1,0,0,0,0,0,0
LOC124903702,0,0,1,0,1,0,0,0,0
LOC124903712,0,0,0,0,0,0,0,0,0
LOC124903714,0,0,0,0,0,0,1,0,0
LOC124903726,0,1,0,0,0,0,0,0,0
LOC124903777,0,0,0,0,0,0,0,0,0
LOC124903821,1,1,1,1,0,1,1,0,0
LOC124903839,0,1,0,0,0,0,0,1,0
LOC124903845,0,0,0,0,0,0,0,0,0
LOC124903853,0,1,0,0,0,0,1,0,0
LOC124903866,0,0,0,0,1,0,0,0,0
LOC124903867,1,0,0,0,0,0,0,1,0
LOC124903875,0,0,0,0,0,0,0,0,1
LOC124903876,0,0,0,0,0,0,0,0,0
LOC124903877,0,0,0,0,0,0,0,0,0
LOC124903878,0,0,0,0,0,0,0,0,0
LOC124903879,0,1,0,1,1,0,1,1,0
LOC124903892,0,0,0,0,0,0,0,1,0
LOC124903898,0,0,0,0,0,0,0,0,0
LOC124903900,1,1,0,0,1,0,1,0,0
LOC124903902,0,0,0,0,0,0,1,1,0
LOC124903909,0,0,0,0,0,0,0,0,0
LOC124903911,0,1,0,0,1,0,1,1,1
LOC124903919,0,0,0,0,0,0,0,0,0
LOC124903922,0,0,0,0,0,0,0,0,0
LOC124903927,0,0,0,0,1,0,0,0,0
LOC124903936,0,0,0,0,1,0,0,0,0
LOC124903942,0,0,0,0,0,0,0,0,0
LOC124903944,0,0,0,0,1,0,0,0,0
LOC124903945,0,0,0,0,0,0,0,0,0
LOC124903949,0,0,0,0,0,1,0,0,0
LOC124903960,1,1,0,0,0,0,0,1,1
LOC124903963,0,0,0,0,1,0,0,0,0
LOC124903976,0,0,0,0,0,0,0,0,1
LOC124903989,0,0,0,0,0,0,1,1,0
LOC124903994,0,0,0,0,0,0,0,0,0
LOC124903996,0,0,0,0,0,0,0,0,0
LOC124903998,0,0,0,0,0,0,0,0,0
LOC124904000,0,1,0,0,0,0,1,0,0
LOC124904006,0,0,0,0,1,1,0,0,0
LOC124904014,0,0,0,0,0,0,0,0,0
LOC124904025,1,1,0,0,0,0,1,1,0
LOC124904033,0,1,1,0,0,1,1,1,0
LOC124904042,0,1,0,0,0,0,0,0,0
LOC124904056,0,1,0,0,0,0,1,0,0
LOC124904061,0,0,0,1,1,0,1,0,0
LOC124904065,0,0,0,0,0,0,0,0,0
LOC124904074,0,0,0,0,1,0,1,0,0
LOC124904085,0,0,0,0,0,0,0,0,0
LOC124904090,0,1,0,0,0,0,0,1,0
LOC124904091,0,0,0,0,0,0,1,0,0
LOC124904096,0,0,1,0,1,0,0,0,0
LOC124904101,0,1,1,0,0,0,0,0,0
LOC124904164,1,0,0,0,0,0,0,1,0
LOC124904175,0,0,0,0,1,0,0,0,0
LOC124904177,0,0,0,0,0,0,0,0,0
LOC124904178,0,0,0,0,1,0,1,1,0
LOC124904198,0,1,0,0,0,0,0,1,1
LOC124904199,0,0,0,0,0,0,0,0,0
LOC124904210,0,0,0,0,0,0,0,0,0
LOC124904218,1,1,1,1,1,0,1,0,1
LOC124904222,0,1,0,0,0,0,0,0,1
LOC124904230,0,0,0,1,0,1,0,0,0
LOC124904252,0,0,0,0,0,0,0,0,1
LOC124904267,0,0,0,0,0,0,0,0,0
LOC124904277,0,0,0,0,0,0,0,0,0
LOC124904283,0,0,0,0,0,0,0,0,0
LOC124904309,0,0,0,0,0,0,0,0,0
LOC124904312,0,0,1,0,0,1,0,0,0
LOC124904316,0,0,0,0,1,0,0,0,0
LOC124904318,0,0,0,0,0,0,0,0,0
LOC124904323,0,0,0,0,0,0,0,0,0
LOC124904324,0,0,0,0,0,0,0,0,0
LOC124904329,0,0,0,0,0,1,0,0,0
LOC124904342,0,1,0,0,1,0,0,0,0
LOC124904345,0,1,0,1,1,0,0,0,1
LOC124904347,0,0,0,0,0,0,0,0,0
LOC124904354,0,0,0,0,0,0,0,0,0
LOC124904356,0,0,0,0,0,0,0,0,0
LOC124904385,0,0,0,0,0,0,0,0,0
LOC124904386,0,0,1,0,0,0,0,0,0
LOC124904412,0,0,0,0,0,0,0,0,0
LOC124904419,1,0,0,0,0,0,0,0,0
LOC124904427,1,0,0,0,0,0,1,0,0
LOC124904434,0,0,0,0,0,0,0,0,0
LOC124904437,1,0,1,0,1,1,0,0,0
LOC124904438,0,0,0,0,0,0,0,0,0
LOC124904440,0,0,0,0,0,0,0,0,0
LOC124904449,0,0,0,0,0,0,0,0,0
LOC124904457,1,0,0,0,0,0,0,0,0
LOC124904460,0,1,0,0,0,0,0,1,1
LOC124904462,0,0,0,0,0,0,0,0,0
LOC124904464,0,0,0,0,0,1,0,0,0
LOC124904482,0,1,0,0,0,1,1,1,0
LOC124904491,0,0,0,0,0,1,0,1,0
LOC124904495,0,0,0,0,0,0,0,1,1
LOC124904516,1,0,0,0,0,0,0,1,0
LOC124904524,0,0,0,1,0,0,1,0,0
LOC124904525,0,0,0,0,0,1,1,0,0
LOC124904546,0,0,0,0,0,1,1,0,0
LOC124904562,0,0,0,0,0,0,0,1,0
LOC124904575,0,0,0,0,0,0,0,0,0
LOC124904599,0,0,0,0,0,0,0,1,0
LOC124904602,0,0,0,0,0,0,0,0,0
LOC124904612,0,0,0,0,0,1,0,0,0
LOC124904617,0,0,0,0,0,0,0,1,1
LOC124904633,1,0,0,0,1,0,0,1,0
LOC124904637,0,1,1,0,0,0,0,1,0
LOC124904639,0,0,0,0,0,0,0,0,0
LOC124904643,0,0,0,0,0,0,0,0,0
LOC124904648,0,0,0,1,0,0,1,0,0
LOC124904650,0,0,0,0,0,0,0,0,0
LOC124904656,0,0,0,0,0,0,0,0,0
LOC124904664,0,0,0,0,0,0,1,1,0
LOC124904691,0,0,0,0,0,0,0,0,0
LOC124904692,0,0,0,0,1,0,0,1,0
LOC124904699,0,0,0,0,0,0,0,0,0
LOC124904705,0,0,0,0,0,0,0,0,0
LOC124904724,0,0,0,0,0,0,0,1,0
LOC124904729,1,0,0,0,0,0,1,1,0
LOC124904738,1,0,0,0,1,0,0,0,0
LOC124904740,0,0,0,0,0,0,0,0,0
LOC124904742,0,0,0,0,1,0,0,0,0
LOC124904743,0,1,0,0,1,0,0,1,0
LOC124904746,0,1,0,0,1,0,0,0,1
LOC124904747,0,0,0,0,0,0,0,0,0
LOC124904752,0,0,1,0,0,0,0,0,0
LOC124904755,0,0,0,0,0,0,1,1,0
LOC124904760,0,0,0,0,0,0,0,1,0
LOC124904763,0,0,0,0,1,0,0,0,0
LOC124904787,0,0,0,0,0,0,0,0,0
LOC124904788,1,0,0,0,1,0,0,0,0
LOC124904854,0,0,0,0,1,0,0,1,0
LOC124904877,0,0,0,0,0,0,0,0,0
LOC124904884,0,0,1,0,0,0,0,1,0
LOC124904889,1,0,0,0,0,0,0,0,0
LOC124904892,0,0,0,0,0,0,0,0,0
LOC124904896,0,0,0,0,0,0,0,0,0
LOC124904914,0,0,0,0,0,0,0,0,0
LOC124904916,0,0,0,0,0,0,0,0,0
LOC124904920,1,0,1,0,0,1,0,1,0
LOC124904946,0,0,0,0,0,0,0,0,0
LOC124904954,0,0,0,0,0,0,0,0,1
LOC124904955,0,0,0,0,0,0,0,0,0
LOC124905005,0,0,0,0,0,0,0,0,0
LOC124905006,0,0,0,1,0,1,0,0,0
LOC124905009,0,0,0,0,0,1,0,0,0
LOC124905043,1,0,0,0,1,0,1,1,0
LOC124905053,0,0,0,0,0,0,0,0,0
LOC124905076,0,0,1,0,0,0,0,0,0
LOC124905079,0,0,0,0,0,0,0,0,0
LOC124905085,0,0,0,0,0,0,0,0,0
LOC124905100,0,0,1,0,1,0,0,0,0
LOC124905103,0,0,0,0,0,0,0,1,1
LOC124905104,1,0,1,0,1,1,1,1,0
LOC124905121,1,0,0,1,0,0,1,0,0
LOC124905123,0,0,0,0,1,0,0,1,0
LOC124905132,1,0,1,0,1,0,1,0,1
LOC124905184,0,0,0,0,0,0,0,0,0
LOC124905185,1,1,0,0,1,0,1,0,1
LOC124905197,1,1,0,0,1,0,1,1,0
LOC124905202,0,1,0,0,0,0,0,0,0
LOC124905204,1,0,1,0,0,0,0,1,0
LOC124905205,0,0,0,0,0,0,1,0,0
LOC124905215,0,0,0,0,0,0,0,0,1
LOC124905216,0,0,0,0,0,0,0,0,0
LOC124905219,1,1,1,1,0,0,0,1,0
LOC124905227,0,0,0,0,0,0,0,0,0
LOC124905229,0,0,0,0,0,0,0,0,1
LOC124905235,0,0,0,0,0,0,0,0,0
LOC124905239,0,0,0,0,0,0,0,0,0
LOC124905252,0,0,0,0,0,0,0,0,0
LOC124905255,0,0,1,0,1,0,0,0,0
LOC124905954,0,0,0,0,0,0,0,0,1
LOC124905965,0,0,0,0,0,0,0,0,0
LOC124905966,0,1,1,1,0,0,0,1,0
LOC124905975,0,0,0,0,0,1,0,0,0
LOC124905983,0,1,0,0,0,0,1,0,0
LOC124905990,0,0,0,0,1,0,0,0,0
LOC124905993,0,0,0,0,0,0,0,0,0
LOC124905994,0,0,0,0,1,0,0,1,0
LOC124906021,0,0,0,0,0,0,0,0,0
LOC124906023,0,0,0,0,0,0,0,0,0
LOC124906057,1,0,0,0,0,0,0,0,0
LOC124906067,1,0,0,0,1,0,0,0,0
LOC124906072,0,0,0,0,1,0,0,0,0
LOC124906077,0,0,0,0,0,0,0,0,0
LOC124906081,0,0,0,0,0,0,0,0,0
LOC124906083,0,1,0,0,0,1,0,0,0
LOC124906099,0,0,0,0,0,0,0,0,0
LOC124906112,0,0,0,0,0,0,0,0,0
LOC124906123,0,1,0,0,0,0,0,0,0
LOC124906215,0,0,0,0,0,0,0,0,0
LOC124906218,0,0,0,0,1,0,1,0,0
LOC124906227,0,0,0,0,0,0,0,0,0
LOC124906233,0,0,0,0,1,1,0,0,1
LOC124906234,0,0,0,0,0,0,0,0,0
LOC124906240,0,0,1,0,0,1,0,1,0
LOC124906246,0,0,0,0,0,0,0,0,0
LOC124906256,0,0,0,0,0,0,0,0,0
LOC124906260,0,0,0,0,0,1,1,0,1
LOC124906269,0,1,0,0,0,1,1,0,1
LOC124906273,0,0,0,0,1,0,0,0,0
LOC124906276,1,0,0,0,0,0,0,1,0
LOC124906294,0,1,1,0,0,0,0,0,0
LOC124906297,0,1,0,0,0,0,1,0,0
LOC124906298,0,1,0,0,0,0,0,0,0
LOC124906312,0,0,0,0,0,1,0,0,0
LOC124906316,0,0,0,0,0,0,0,0,0
LOC124907723,0,1,0,1,0,0,0,1,0
LOC124907730,1,1,0,0,0,0,0,0,0
LOC124907733,0,0,0,0,0,0,0,0,0
LOC124907744,1,0,0,0,0,0,0,1,0
LOC124907824,0,1,1,0,1,0,1,0,0
LOC124907864,1,0,0,0,1,0,0,0,0
LOC124907881,0,1,0,1,0,1,1,1,0
LOC124907904,0,0,0,0,0,0,0,0,1
LOC124907951,0,0,0,0,0,0,0,0,0
LOC124907952,0,0,0,0,0,0,0,0,0
LOC124907983,1,0,0,0,0,0,0,1,0
LOC124907989,1,0,0,0,0,0,1,1,0
LOC124908000,0,1,0,0,1,1,0,0,0
LOC124908002,0,0,0,0,0,1,0,0,0
LOC124908054,0,0,0,0,0,1,0,0,0
LOC124908064,0,0,0,0,0,0,0,0,0
LOC124909340,0,0,0,0,0,0,0,0,0
LOC124909343,0,0,0,0,0,0,0,0,0
LOC124909352,0,0,0,0,0,0,0,0,0
LOC124909356,0,1,0,0,0,0,0,0,0
LOC124909362,0,1,0,0,0,0,0,0,0
LOC124909377,0,0,0,0,0,0,0,0,0
LOC124909401,0,0,0,0,0,0,1,0,0
LOC124909407,0,0,1,0,0,0,0,0,1
LOC124909410,1,0,0,0,0,0,0,0,0
LOC124909413,1,0,0,0,1,1,0,0,0
LOC124909418,0,0,0,0,0,0,1,0,0
LOC124909421,0,0,0,0,0,0,1,0,1
LOC124909443,1,0,0,0,0,0,0,0,0
LOC124909455,0,0,1,0,0,0,0,0,0
LOC124909456,0,1,0,0,0,1,0,0,0
LOC124909462,0,0,0,0,0,0,1,0,0
LOC285819,0,0,0,0,1,1,0,0,0
LOC441052,0,0,0,0,0,0,0,0,0
LOC441087,0,1,0,0,0,1,0,0,0
LOC497256,1,0,0,0,0,0,1,1,1
LOC643327,0,0,0,0,1,1,0,0,1
LOC731075,0,0,0,1,0,1,0,0,0
MFSD4A-AS1,0,0,1,0,0,0,0,1,1
MSTRG.SL.chr1.1,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.10,0,0,0,0,0,0,1,1,1
MSTRG.SL.chr1.101,0,0,0,0,0,0,1,0,0
MSTRG.SL.chr1.102,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.103,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.104,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.106,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.107,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.109,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.11,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.110,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.111,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.112,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.113,0,0,1,0,0,0,1,0,0
MSTRG.SL.chr1.117,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.119,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.12,0,0,1,0,0,0,0,0,0
MSTRG.SL.chr1.121,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.122,0,0,0,1,0,0,0,1,1
MSTRG.SL.chr1.123,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.125,0,0,0,1,0,1,0,0,0
MSTRG.SL.chr1.126,0,0,0,0,0,1,0,0,0
MSTRG.SL.chr1.127,0,0,0,0,0,1,0,0,0
MSTRG.SL.chr1.128,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.129,0,0,1,0,0,0,0,1,0
MSTRG.SL.chr1.13,0,0,1,1,0,0,0,0,0
MSTRG.SL.chr1.131,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.133,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.135,0,1,1,0,1,0,0,0,0
MSTRG.SL.chr1.137,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.14,0,0,0,1,0,0,0,0,0
MSTRG.SL.chr1.141,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.142,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.143,0,1,0,0,0,0,0,0,0
MSTRG.SL.chr1.144,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.145,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.146,0,0,0,0,0,0,0,1,0
MSTRG.SL.chr1.147,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.149,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.15,1,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.150,1,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.151,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.152,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.153,0,0,0,0,0,0,1,1,0
MSTRG.SL.chr1.155,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.157,0,0,1,0,0,1,0,0,0
MSTRG.SL.chr1.158,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.159,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.16,0,0,0,0,0,0,0,1,1
MSTRG.SL.chr1.160,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.161,0,1,0,0,0,0,0,0,0
MSTRG.SL.chr1.163,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.164,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.167,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.168,0,0,0,0,0,0,1,0,0
MSTRG.SL.chr1.169,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.17,0,0,1,0,0,0,0,0,0
MSTRG.SL.chr1.174,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.176,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.177,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.178,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.18,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.180,0,1,1,1,1,0,0,0,1
MSTRG.SL.chr1.181,1,0,0,1,0,0,0,0,0
MSTRG.SL.chr1.182,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.183,0,1,0,0,0,0,1,0,0
MSTRG.SL.chr1.185,0,0,0,0,1,1,0,0,0
MSTRG.SL.chr1.186,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.188,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.189,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.190,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.191,0,0,1,1,1,0,0,0,0
MSTRG.SL.chr1.192,0,0,1,1,1,0,1,0,0
MSTRG.SL.chr1.193,0,0,1,0,0,0,0,0,0
MSTRG.SL.chr1.194,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.195,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.196,0,0,0,0,0,0,1,0,0
MSTRG.SL.chr1.197,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.198,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.199,0,1,0,0,0,0,1,0,0
MSTRG.SL.chr1.2,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.20,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.201,0,1,0,0,0,0,0,0,0
MSTRG.SL.chr1.202,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.203,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.204,0,0,0,1,0,0,0,0,0
MSTRG.SL.chr1.205,0,1,0,0,0,0,0,0,0
MSTRG.SL.chr1.206,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.207,0,0,0,0,0,0,1,0,0
MSTRG.SL.chr1.209,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.21,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.210,1,1,0,0,0,1,1,0,0
MSTRG.SL.chr1.212,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.213,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.214,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.215,0,0,0,0,0,0,1,0,0
MSTRG.SL.chr1.216,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.217,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.22,0,0,0,0,0,1,0,1,0
MSTRG.SL.chr1.220,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.221,0,0,0,0,0,0,1,0,0
MSTRG.SL.chr1.222,1,0,0,1,0,0,0,1,0
MSTRG.SL.chr1.223,1,0,1,1,1,0,0,0,0
MSTRG.SL.chr1.224,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.225,1,1,0,0,0,0,1,0,0
MSTRG.SL.chr1.226,0,0,0,0,1,0,1,0,0
MSTRG.SL.chr1.227,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.228,0,1,0,0,0,0,1,0,0
MSTRG.SL.chr1.229,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.23,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.230,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.232,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.233,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.234,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.235,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.237,1,1,0,0,0,0,0,0,0
MSTRG.SL.chr1.238,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.239,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.240,1,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.241,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.242,0,0,0,0,0,0,1,0,0
MSTRG.SL.chr1.244,0,0,0,1,0,0,0,0,0
MSTRG.SL.chr1.245,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.246,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.247,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.248,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.25,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.250,0,1,1,0,0,0,0,0,0
MSTRG.SL.chr1.251,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.253,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.254,1,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.255,1,0,0,0,0,1,1,0,1
MSTRG.SL.chr1.256,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.258,1,0,0,1,1,1,0,0,0
MSTRG.SL.chr1.259,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.26,0,0,1,0,0,0,0,0,0
MSTRG.SL.chr1.260,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.261,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.262,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.263,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.264,0,1,0,0,0,0,0,0,0
MSTRG.SL.chr1.265,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.266,1,1,0,1,0,0,0,0,0
MSTRG.SL.chr1.267,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.268,0,0,0,0,0,0,0,1,0
MSTRG.SL.chr1.269,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.27,0,0,0,0,1,0,1,0,0
MSTRG.SL.chr1.272,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.274,1,0,0,0,0,0,0,1,0
MSTRG.SL.chr1.275,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.276,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.277,0,0,0,0,0,0,0,1,0
MSTRG.SL.chr1.278,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.28,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.281,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.282,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.283,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.284,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.288,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.289,1,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.29,0,0,0,0,1,0,0,0,0
MSTRG.SL.chr1.290,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.291,0,0,1,0,1,0,1,0,0
MSTRG.SL.chr1.293,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.294,0,1,1,0,1,0,0,0,1
MSTRG.SL.chr1.296,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.297,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.298,0,0,1,0,1,0,0,0,0
MSTRG.SL.chr1.299,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.3,0,1,0,1,0,0,0,1,0
MSTRG.SL.chr1.30,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.300,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.302,1,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.304,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.305,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.307,0,0,0,1,0,0,0,0,0
MSTRG.SL.chr1.308,0,0,0,0,0,1,1,0,0
MSTRG.SL.chr1.310,1,1,0,0,0,0,0,0,0
MSTRG.SL.chr1.311,0,1,0,0,1,0,0,0,0
MSTRG.SL.chr1.312,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.314,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.315,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.317,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.319,0,1,1,0,0,0,0,0,0
MSTRG.SL.chr1.32,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.321,0,1,0,0,0,0,1,0,0
MSTRG.SL.chr1.325,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.326,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.328,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.330,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.331,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.334,0,0,0,0,0,0,0,0,0
MSTRG.SL.chr1.335,0,0,0,0,0,0,0,0,0
